"media_type","sha256","canonical_file_name","canonical_relative_path","tivimate_deduped_path","runtime_deduped_path","source_file_count","size_bytes"
"m3u","27878C1164B48F0D47F9B378E04C0611E1AB0D59AA691F40D4E7E4D94795E8D2","27878C1164__dk.m3u","27878C1164__dk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\27878C1164__dk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\27878C1164__dk.m3u","2","3027"
"m3u","29FCBCA3D934EA9851C5655A60EF0A35DE0431F5927C6D50412A933BD6B5730B","29FCBCA3D9__playlist_apsattv_samsung_us.m3u","29FCBCA3D9__playlist_apsattv_samsung_us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\29FCBCA3D9__playlist_apsattv_samsung_us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\29FCBCA3D9__playlist_apsattv_samsung_us.m3u","1","106383"
"m3u","2B0BF86FE20E95D2004766A2EF4E57CE94ECE12C7F6B2A8BAE88849BC40C0EEA","2B0BF86FE2__my.m3u","2B0BF86FE2__my.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\2B0BF86FE2__my.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\2B0BF86FE2__my.m3u","2","3516"
"m3u","2E7743AA88AA01B4E49016C250487DC374AED0146400EB15891981BC470751D1","2E7743AA88__us.m3u","2E7743AA88__us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\2E7743AA88__us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\2E7743AA88__us.m3u","2","542127"
"m3u","2ED3500F7952FB43BD7A533AFE5C33FCE73F04399D3958B3A20B5DD44A56CBDF","2ED3500F79__playlist_src_us_abcnews.m3u","2ED3500F79__playlist_src_us_abcnews.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\2ED3500F79__playlist_src_us_abcnews.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\2ED3500F79__playlist_src_us_abcnews.m3u","1","2922"
"m3u","30491F9FE77605C474537B17DCF1D48674356C6C92647DCEF8E65EEC11ED75EE","30491F9FE7__playlist_tvpass.m3u","30491F9FE7__playlist_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\30491F9FE7__playlist_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\30491F9FE7__playlist_tvpass.m3u","1","65729"
"m3u","31B5AC08C1EE78F68EFB1A4ABC1FC193F142874DD311519BCF7F84273B88FB23","31B5AC08C1__ug.m3u","31B5AC08C1__ug.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\31B5AC08C1__ug.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\31B5AC08C1__ug.m3u","2","5126"
"m3u","3405DBE2750100F455D731E5C090688F5F4DAEFAD735B460E371F47780375BC5","3405DBE275__es_pluto.m3u","3405DBE275__es_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\3405DBE275__es_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\3405DBE275__es_pluto.m3u","2","24025"
"m3u","35866501BF51E9FB0CE704CA097BDB5372EAE41E8DFD1A3A6CBB6E29FED8B519","35866501BF__ps.m3u","35866501BF__ps.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\35866501BF__ps.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\35866501BF__ps.m3u","2","3940"
"m3u","36E17F172ADCE457395D8FBEA45321AC1FFD6C446723CA43AD40624EA9BCAD0D","36E17F172A__ci.m3u","36E17F172A__ci.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\36E17F172A__ci.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\36E17F172A__ci.m3u","2","3614"
"m3u","39076BBA16C7226D62E0D8D886104B76162228CE7FA266947E3FC5E7599455A6","39076BBA16__ir.m3u","39076BBA16__ir.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\39076BBA16__ir.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\39076BBA16__ir.m3u","2","3895"
"m3u","390C6BDDBD2C811AA011F7E00C9B8781076810F8D2EB4D4013F2DB0230C04243","390C6BDDBD__us_cbsn.m3u","390C6BDDBD__us_cbsn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\390C6BDDBD__us_cbsn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\390C6BDDBD__us_cbsn.m3u","2","2755"
"m3u","3DD56BB48E416E405B78C4B1CDD5BA10BB1FD9864C3D354C920BDC9F4460566C","3DD56BB48E__sa.m3u","3DD56BB48E__sa.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\3DD56BB48E__sa.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\3DD56BB48E__sa.m3u","2","5526"
"m3u","3E1DFF8FBC2DD764D5271AC94ADC516965743AC27A74BE6C5FF90B569579F094","3E1DFF8FBC__iq.m3u","3E1DFF8FBC__iq.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\3E1DFF8FBC__iq.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\3E1DFF8FBC__iq.m3u","2","8910"
"m3u","41B228B32C8BC5F2D9EA84649202B3506D3295598B153B670C6C05C670AEBC36","41B228B32C__ru.m3u","41B228B32C__ru.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\41B228B32C__ru.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\41B228B32C__ru.m3u","2","14783"
"m3u","4723A8E7027B73C4F75F462CC86CE3B23C682A086C7E947D36B79ACCBC02A6DC","4723A8E702__ch_pluto.m3u","4723A8E702__ch_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\4723A8E702__ch_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\4723A8E702__ch_pluto.m3u","2","97511"
"m3u","476A33DC2E8F7FBA95CBC954AD827DB7831AF493456135C7926CC12C951C6440","476A33DC2E__fr_rakuten.m3u","476A33DC2E__fr_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\476A33DC2E__fr_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\476A33DC2E__fr_rakuten.m3u","2","9140"
"m3u","4A2BDBEE05888E7FE42C48F14116A549B6AEAC905B960081ADC67504213BD9D7","4A2BDBEE05__af.m3u","4A2BDBEE05__af.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\4A2BDBEE05__af.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\4A2BDBEE05__af.m3u","2","2679"
"m3u","4A92A20EFFF3744D976F505FF95428B53758C0253475AF03EA1820EA0D9BDE37","4A92A20EFF__uk.m3u","4A92A20EFF__uk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\4A92A20EFF__uk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\4A92A20EFF__uk.m3u","2","12593"
"m3u","4D85371CA845A3092C95E901ACB15CDF83028D69BF64D9FDEA254BA606A6B7BE","4D85371CA8__playlist_src_us_stirr.m3u","4D85371CA8__playlist_src_us_stirr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\4D85371CA8__playlist_src_us_stirr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\4D85371CA8__playlist_src_us_stirr.m3u","1","5740"
"m3u","4F607F4DAC8944F3BD7823BEEED5C2F124E13A291F8BBE4C6E0A156ADAF72AC0","4F607F4DAC__rs.m3u","4F607F4DAC__rs.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\4F607F4DAC__rs.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\4F607F4DAC__rs.m3u","2","3365"
"m3u","511D73B48AD0C1FA71DA529EA62FBEF6A0FC93D1AED6CA55EA64FA6BFB437D8F","511D73B48A__playlist_src_us_pbs.m3u","511D73B48A__playlist_src_us_pbs.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\511D73B48A__playlist_src_us_pbs.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\511D73B48A__playlist_src_us_pbs.m3u","1","3992"
"m3u","518C4570B1E17FE191D8B97F4EE750CD267BAF516B59A5FD2C4765257E79EFDC","518C4570B1__ro.m3u","518C4570B1__ro.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\518C4570B1__ro.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\518C4570B1__ro.m3u","2","15933"
"m3u","521C904AEB8647C81230C904ECE87B8B4E4A3F9044EC3FEAFB8A221CFA350125","521C904AEB__de_pluto.m3u","521C904AEB__de_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\521C904AEB__de_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\521C904AEB__de_pluto.m3u","2","98598"
"m3u","52B25076333E48B0E82DC2815F2096251C1EAA680A0D68021D9CA5877A251A87","52B2507633__az.m3u","52B2507633__az.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\52B2507633__az.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\52B2507633__az.m3u","2","2364"
"m3u","5313E214D23118FD00990F562769FFC411527097DC290C8F1E8AEA8E1CB119C0","5313E214D2__playlist_free-tv_ca.m3u8","5313E214D2__playlist_free-tv_ca.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5313E214D2__playlist_free-tv_ca.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5313E214D2__playlist_free-tv_ca.m3u8","1","21519"
"m3u","5332F50F58644ABF157FADBB200B6A8B4162511310F7C56AF3A5F7B3EF1159D4","5332F50F58__sk.m3u","5332F50F58__sk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5332F50F58__sk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5332F50F58__sk.m3u","2","4976"
"m3u","54B7E3AC2AA5FE202B3177ED04197987A647EFDADDF9A6986DDB638C853DECE5","54B7E3AC2A__lv.m3u","54B7E3AC2A__lv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\54B7E3AC2A__lv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\54B7E3AC2A__lv.m3u","2","2180"
"m3u","550A47AE91C6A1FA4E3CC5AB3224D5E46463F4B9514ACE144C7A7D4EA012F474","550A47AE91__playlist_src_us_klowdtv.m3u","550A47AE91__playlist_src_us_klowdtv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\550A47AE91__playlist_src_us_klowdtv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\550A47AE91__playlist_src_us_klowdtv.m3u","1","7716"
"m3u","5638FC2C9ABA1F4E2C3DB3125218E6D975219FC267365EBA0EC5DC12D6A04330","5638FC2C9A__kr.m3u","5638FC2C9A__kr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5638FC2C9A__kr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5638FC2C9A__kr.m3u","2","14037"
"m3u","56B7C049EDF50FF4169AF1AA04D9A4CEA1B74107EC9478272A50743BFA206CA0","56B7C049ED__br.m3u","56B7C049ED__br.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\56B7C049ED__br.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\56B7C049ED__br.m3u","2","38563"
"m3u","5847CA85FC0DD44355A72F61F4569F410DCA5DE9BA38D0AB0F3D4DF4B9151030","5847CA85FC__cr.m3u","5847CA85FC__cr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5847CA85FC__cr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5847CA85FC__cr.m3u","2","10319"
"m3u","58B3AF4FA960051BF92BF5EF005035F8304E2AE0F4D48BC8CF0E20AF1ABC2114","58B3AF4FA9__playlist_src_us_sofast.m3u","58B3AF4FA9__playlist_src_us_sofast.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\58B3AF4FA9__playlist_src_us_sofast.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\58B3AF4FA9__playlist_src_us_sofast.m3u","1","13091"
"m3u","59D07AF8E6D05E26DF67980B70D9F5D05ED25B102D5E45DA4EAA024152B06745","59D07AF8E6__tvh-tv.m3u8","59D07AF8E6__tvh-tv.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\59D07AF8E6__tvh-tv.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\59D07AF8E6__tvh-tv.m3u8","1","2720"
"m3u","5BCE85D7211B5DAB179B4D72C3BFC739832F40792EF6BCA9C1B3EBFDDA7C17FD","5BCE85D721__us_canelatv.m3u","5BCE85D721__us_canelatv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5BCE85D721__us_canelatv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5BCE85D721__us_canelatv.m3u","2","3083"
"m3u","5DBC229F87BBC27EA5A05FBED6C930E2E4A7B9DA15C201C9A19370D1C1346597","5DBC229F87__so_premiumfree.m3u","5DBC229F87__so_premiumfree.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5DBC229F87__so_premiumfree.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5DBC229F87__so_premiumfree.m3u","2","2369"
"m3u","5DF42D978A0AE864832E4BC4088E8D03F025FEF5902512E4E117791429F23D9C","5DF42D978A__nl.m3u","5DF42D978A__nl.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5DF42D978A__nl.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5DF42D978A__nl.m3u","2","25699"
"m3u","5E33F9A996F791482E41451DEF87FE96315BDB33FA9399914B46F34FE4640D5B","5E33F9A996__us_cineversetv.m3u","5E33F9A996__us_cineversetv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\5E33F9A996__us_cineversetv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\5E33F9A996__us_cineversetv.m3u","2","5901"
"m3u","6190229E34C3EB49FF29AFB8E32AFB17B67230C2D31EEEE67647D05944B8DEC7","6190229E34__ru_televizor-24.m3u","6190229E34__ru_televizor-24.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6190229E34__ru_televizor-24.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6190229E34__ru_televizor-24.m3u","2","3113"
"m3u","637C9C24174066B0987F6789CB6DCF9BD2495AA198E21633B550B0DA53281A92","637C9C2417__playlist_src_uk_rakuten.m3u","637C9C2417__playlist_src_uk_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\637C9C2417__playlist_src_uk_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\637C9C2417__playlist_src_uk_rakuten.m3u","1","15331"
"m3u","648F175E1CB1F276970B2A2B203CCF94315F83F29C71A2B3353FA7CBE4E8DED0","648F175E1C__gh.m3u","648F175E1C__gh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\648F175E1C__gh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\648F175E1C__gh.m3u","2","2334"
"m3u","668F10EE43BBA8B89EC8D8CAC05B9FB241E61892DBF4201574CB61F37FE943F6","668F10EE43__playlist_free-tv_ie.m3u8","668F10EE43__playlist_free-tv_ie.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\668F10EE43__playlist_free-tv_ie.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\668F10EE43__playlist_free-tv_ie.m3u8","1","17163"
"m3u","673B1259F36712B983F9D96B52BD2DCE4A5B22CF0713047535FC14A03B5BD11A","673B1259F3__kz.m3u","673B1259F3__kz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\673B1259F3__kz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\673B1259F3__kz.m3u","2","3602"
"m3u","68F2170DDD1F32AD0FA1ED1017124A357A848C75CFDA4E7E1C4BEDE6A7606D94","68F2170DDD__it_samsung.m3u","68F2170DDD__it_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\68F2170DDD__it_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\68F2170DDD__it_samsung.m3u","2","4202"
"m3u","6936258AFB6CCFF0CEB8F60746972C231A47110CF14EB7BF234DF8F6A0B58006","6936258AFB__ae.m3u","6936258AFB__ae.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6936258AFB__ae.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6936258AFB__ae.m3u","2","8866"
"m3u","6AD270EFD45E442BDF2705A8FA405F72E0AE4F9C2CC19FF52EEF7593E17BA925","6AD270EFD4__kh.m3u","6AD270EFD4__kh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6AD270EFD4__kh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6AD270EFD4__kh.m3u","2","2021"
"m3u","6C22B700E03D6DC0FE1CD21492563E0AD21E10C5534ACB0DDA483A5439932CF5","6C22B700E0__nz_samsung.m3u","6C22B700E0__nz_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6C22B700E0__nz_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6C22B700E0__nz_samsung.m3u","2","5670"
"m3u","6F7D3F910162D176A89BC9D22127CB235F48A608AFF3AB24BFA4E6B7F4B3EF28","6F7D3F9101__my.custom.m3u","6F7D3F9101__my.custom.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6F7D3F9101__my.custom.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6F7D3F9101__my.custom.m3u","1","4796911"
"m3u","6F9576F6A463D0B8773523E4418364F2AEC70CA76009C7711E6BE5BE1FA2FAC7","6F9576F6A4__us_firetv.m3u","6F9576F6A4__us_firetv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\6F9576F6A4__us_firetv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\6F9576F6A4__us_firetv.m3u","2","2085"
"m3u","7021C2E92ED51231595B1C27C3AB7DD50C324325E0A3BF32E276229871231CA6","7021C2E92E__uk_samsung.m3u","7021C2E92E__uk_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\7021C2E92E__uk_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\7021C2E92E__uk_samsung.m3u","2","3382"
"m3u","729B49A4C92ACE679AF149CDFBFDB22E776411503C5E332C494349B430646564","729B49A4C9__us_roku.m3u","729B49A4C9__us_roku.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\729B49A4C9__us_roku.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\729B49A4C9__us_roku.m3u","2","5281"
"m3u","7332F044D41080AA2ECF7900BF6840042008E6F117678EB7F247EC041909AFE2","7332F044D4__es.m3u","7332F044D4__es.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\7332F044D4__es.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\7332F044D4__es.m3u","2","48311"
"m3u","750E5806E0A9831FA7D7309B08A4A997264037EDA835668DFE09A383F6E2D0A6","750E5806E0__ec.m3u","750E5806E0__ec.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\750E5806E0__ec.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\750E5806E0__ec.m3u","2","9538"
"m3u","753252784FCEB0C5BAFC6A4C32124504E8AF593216169E319B731109646CDAFF","753252784F__do.m3u","753252784F__do.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\753252784F__do.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\753252784F__do.m3u","2","29606"
"m3u","756CAD6C29C037C3751791A0FECDE7ECB3432A3177B4507F903C26517B465312","756CAD6C29__mx_pluto.m3u","756CAD6C29__mx_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\756CAD6C29__mx_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\756CAD6C29__mx_pluto.m3u","2","47504"
"m3u","75B90801A8C026CE3037CE802C5EE1147EEE08E652A3F864CA2482F52846A093","75B90801A8__jo.m3u","75B90801A8__jo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\75B90801A8__jo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\75B90801A8__jo.m3u","2","3701"
"m3u","7610B1E8B83B965FAF4208B5D29BB747D293B698396A9311D784780536430593","7610B1E8B8__us_vizio.m3u","7610B1E8B8__us_vizio.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\7610B1E8B8__us_vizio.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\7610B1E8B8__us_vizio.m3u","2","4181"
"m3u","790062B81169F70A7287DDEA32E8FBB6FEE3292FC61D755FB9097314DCD3FC15","790062B811__us_xumo.m3u","790062B811__us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\790062B811__us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\790062B811__us_xumo.m3u","2","14229"
"m3u","797FF1B7B153A2C8F5547267277BA2516A36E4175CD231C198D2CB62A7EDB2D6","797FF1B7B1__at.m3u","797FF1B7B1__at.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\797FF1B7B1__at.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\797FF1B7B1__at.m3u","2","3971"
"m3u","7C5157B173BBBC42E1E82004652D453FDBAE5F1D1776A8E67D6474DBC8DF9FBB","7C5157B173__bg.m3u","7C5157B173__bg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\7C5157B173__bg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\7C5157B173__bg.m3u","2","3007"
"m3u","7FBB4548A98D8D58DAFB81DDF9753AAA1D19FFFB471453322FD15B0A8BBCD7C1","7FBB4548A9__cn.m3u","7FBB4548A9__cn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\7FBB4548A9__cn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\7FBB4548A9__cn.m3u","2","86064"
"m3u","80CE00943963EEABF50C9A324DE6AFD4EA088AA26AE8ADE594AE480F5DB3F4C5","80CE009439__ve.m3u","80CE009439__ve.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\80CE009439__ve.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\80CE009439__ve.m3u","2","9733"
"m3u","825461BD243ABB0DA9E5F79A8560C9FAFC1D5CD994C659624AA2D84F71B29634","825461BD24__py.m3u","825461BD24__py.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\825461BD24__py.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\825461BD24__py.m3u","2","7614"
"m3u","827AA68905458CA44507A33D5BCC499EC9932668AFB6D288D0B42BA966604CD0","827AA68905__tw.m3u","827AA68905__tw.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\827AA68905__tw.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\827AA68905__tw.m3u","2","7979"
"m3u","832D7D1EABDC5A57E74B512E04BFC251E2B270822961BBCB184C4F51F2F7DBC6","832D7D1EAB__playlist_free-tv_docs_en.m3u8","832D7D1EAB__playlist_free-tv_docs_en.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\832D7D1EAB__playlist_free-tv_docs_en.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\832D7D1EAB__playlist_free-tv_docs_en.m3u8","1","15708"
"m3u","83B7C94C7561C90EBB42FE2B6C788E18D8A5FDBA721FBA2C9B24D0DC788DB291","83B7C94C75__mt_smash_plus.m3u","83B7C94C75__mt_smash_plus.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\83B7C94C75__mt_smash_plus.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\83B7C94C75__mt_smash_plus.m3u","2","2300"
"m3u","852D44EBABF1277A5E1F2E7754305B155C9BED8AD37F624087F64511D7F81A31","852D44EBAB__us_ythls.m3u","852D44EBAB__us_ythls.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\852D44EBAB__us_ythls.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\852D44EBAB__us_ythls.m3u","2","101219"
"m3u","85C38E9E3290F1D8EAA895B05EF908B4E6EAF8B3FC02EC5B1A8F6CA88A75A714","85C38E9E32__pk.m3u","85C38E9E32__pk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\85C38E9E32__pk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\85C38E9E32__pk.m3u","2","5049"
